2001.550387596899, 3.8784648187633266
2002.7131782945737, 3.8081023454157785
2003.4883720930231, 3.750533049040512
2004.6511627906975, 3.6929637526652455
2006.2015503875969, 3.6289978678038386
2006.5891472868216, 3.5714285714285716
2007.7519379844962, 3.5074626865671643
2008.9147286821706, 3.449893390191898
2009.3023255813953, 3.3795309168443497
2010.8527131782946, 3.3091684434968016
2012.4031007751937, 3.2196162046908317
2013.953488372093, 3.1300639658848617
2015.5038759689921, 3.0469083155650325
2016.6666666666667, 2.9509594882729218
2018.2170542635658, 2.8805970149253732
2019.3798449612402, 2.8166311300639664
2022.4806201550387, 2.7846481876332625
2025.968992248062, 2.727078891257996
2029.84496124031, 2.6950959488272925
2032.9457364341085, 2.6503198294243075
2036.4341085271317, 2.611940298507463
2039.1472868217054, 2.5863539445629
2043.0232558139535, 2.554371002132197
2045.3488372093022, 2.5095948827292114
2048.4496124031007, 2.4840085287846487
2051.937984496124, 2.4584221748400856
2054.6511627906975, 2.420042643923241
2058.9147286821703, 2.381663113006397
2062.7906976744184, 2.3496801705756933
2067.0542635658912, 2.3176972281449895
2070.15503875969, 2.292110874200427
2073.2558139534885, 2.2601279317697234
2078.294573643411, 2.2281449893390195
2081.3953488372094, 2.2089552238805976
2075.5813953488373, 2.247334754797442
2084.4961240310076, 2.1769722814498937
2087.984496124031, 2.164179104477612
2091.085271317829, 2.1513859275053306
2093.798449612403, 2.1321961620469088
2096.8992248062013, 2.113006396588487
2099.6124031007753, 2.106609808102346
2102.7131782945735, 2.0938166311300646
2105.4263565891474, 2.081023454157783
2108.9147286821703, 2.0618336886993607
2112.015503875969, 2.0426439232409384
2114.7286821705425, 2.029850746268657
2118.217054263566, 2.010660980810235
